Date,Time,Brightness (LUX)
02/25/2017,04:37:35.359,1271
02/25/2017,04:37:35.872,1277
02/25/2017,04:37:36.371,1286
02/25/2017,04:37:36.878,1271
02/25/2017,04:37:37.373,1243
02/25/2017,04:37:37.865,1225
02/25/2017,04:37:38.366,1218
02/25/2017,04:37:38.876,1234
02/25/2017,04:37:39.414,1232
02/25/2017,04:37:39.882,604
02/25/2017,04:37:40.343,650
02/25/2017,04:37:40.849,406
02/25/2017,04:37:41.342,793
02/25/2017,04:37:41.849,208
02/25/2017,04:37:42.378,782
02/25/2017,04:37:42.870,500
02/25/2017,04:37:43.380,438
02/25/2017,04:37:43.892,207
02/25/2017,04:37:44.348,258
02/25/2017,04:37:44.851,993
02/25/2017,04:37:45.349,703
02/25/2017,04:37:45.845,687
02/25/2017,04:37:46.380,1015
02/25/2017,04:37:46.852,634
02/25/2017,04:37:47.381,951
02/25/2017,04:37:47.904,528
02/25/2017,04:37:48.397,1009
02/25/2017,04:37:48.845,786
02/25/2017,04:37:49.420,979
02/25/2017,04:37:49.885,712
02/25/2017,04:37:50.400,401
02/25/2017,04:37:50.852,364
02/25/2017,04:37:51.363,302
02/25/2017,04:37:51.850,394
02/25/2017,04:37:52.357,491
02/25/2017,04:37:53.333,287
02/25/2017,04:37:53.842,816
02/25/2017,04:37:54.344,570
02/25/2017,04:37:54.801,253
02/25/2017,04:37:55.295,340
02/25/2017,04:37:55.838,317
02/25/2017,04:37:56.318,335
02/25/2017,04:37:56.835,382
02/25/2017,04:37:57.308,395
02/25/2017,04:37:57.805,159
02/25/2017,04:37:58.328,274
02/25/2017,04:37:58.795,262
02/25/2017,04:37:59.301,130
02/25/2017,04:37:59.829,66
02/25/2017,04:38:00.345,40
02/25/2017,04:38:00.831,61
02/25/2017,04:38:01.325,59
02/25/2017,04:38:01.823,212
02/25/2017,04:38:02.316,136
02/25/2017,04:38:02.808,150
02/25/2017,04:38:03.315,254
02/25/2017,04:38:03.815,14
02/25/2017,04:38:04.322,187
02/25/2017,04:38:04.852,255
02/25/2017,04:38:05.323,313
02/25/2017,04:38:05.829,332
02/25/2017,04:38:06.327,305
02/25/2017,04:38:06.833,261
02/25/2017,04:38:07.325,116
02/25/2017,04:38:07.811,106
02/25/2017,04:38:08.320,59
02/25/2017,04:38:08.838,73
02/25/2017,04:38:09.346,141
02/25/2017,04:38:09.847,231
02/25/2017,04:38:10.347,199
02/25/2017,04:38:10.806,196
02/25/2017,04:38:11.308,100
02/25/2017,04:38:11.821,80
02/25/2017,04:38:12.324,58
02/25/2017,04:38:12.824,45
02/25/2017,04:38:13.340,49
02/25/2017,04:38:13.840,79
02/25/2017,04:38:14.347,111
02/25/2017,04:38:14.921,142
02/25/2017,04:38:15.313,153
02/25/2017,04:38:15.856,175
02/25/2017,04:38:16.314,179
02/25/2017,04:38:16.836,171
02/25/2017,04:38:17.363,175
02/25/2017,04:38:17.841,172
02/25/2017,04:38:18.327,378
02/25/2017,04:38:18.849,246
02/25/2017,04:38:19.335,387
02/25/2017,04:38:19.833,206
02/25/2017,04:38:20.338,111
02/25/2017,04:38:20.810,205
02/25/2017,04:38:21.336,242
02/25/2017,04:38:21.856,248
02/25/2017,04:38:22.342,284
02/25/2017,04:38:22.834,262
02/25/2017,04:38:23.329,327
02/25/2017,04:38:23.825,331
02/25/2017,04:38:24.329,422
02/25/2017,04:38:24.825,432
02/25/2017,04:38:25.312,395
02/25/2017,04:38:25.820,311
02/25/2017,04:38:26.341,391
02/25/2017,04:38:26.811,382
02/25/2017,04:38:27.310,389
02/25/2017,04:38:27.804,389
02/25/2017,04:38:28.423,377
02/25/2017,04:38:28.835,375
02/25/2017,04:38:29.337,378
02/25/2017,04:38:29.821,372
02/25/2017,04:38:30.311,321
02/25/2017,04:38:30.883,381
02/25/2017,04:38:31.333,400
02/25/2017,04:38:31.823,399
02/25/2017,04:38:32.332,384
02/25/2017,04:38:32.835,375
02/25/2017,04:38:33.336,379
02/25/2017,04:38:33.850,376
02/25/2017,04:38:34.305,358
02/25/2017,04:38:34.810,354
02/25/2017,04:38:35.309,346
02/25/2017,04:38:35.810,194
02/25/2017,04:38:36.320,164
02/25/2017,04:38:36.806,120
02/25/2017,04:38:37.306,113
02/25/2017,04:38:37.818,127
02/25/2017,04:38:38.315,138
02/25/2017,04:38:38.836,134
02/25/2017,04:38:39.306,255
02/25/2017,04:38:39.822,369
02/25/2017,04:38:40.307,296
02/25/2017,04:38:40.806,303
02/25/2017,04:38:41.341,285
02/25/2017,04:38:41.824,329
02/25/2017,04:38:42.330,434
02/25/2017,04:38:42.864,175
02/25/2017,04:38:43.367,51
02/25/2017,04:38:43.844,44
02/25/2017,04:38:44.327,56
02/25/2017,04:38:44.815,138
02/25/2017,04:38:45.327,440
02/25/2017,04:38:45.833,450
02/25/2017,04:38:46.326,372
02/25/2017,04:38:46.843,165
02/25/2017,04:38:47.359,127
02/25/2017,04:38:47.854,122
02/25/2017,04:38:48.323,134
02/25/2017,04:38:48.856,65
02/25/2017,04:38:49.340,36
02/25/2017,04:38:49.836,53
02/25/2017,04:38:50.345,56
02/25/2017,04:38:50.845,60
02/25/2017,04:38:51.329,60
02/25/2017,04:38:51.832,65
02/25/2017,04:38:52.328,68
02/25/2017,04:38:52.845,70
02/25/2017,04:38:53.336,69
02/25/2017,04:38:53.842,82
02/25/2017,04:38:54.338,104
02/25/2017,04:38:54.836,82
02/25/2017,04:38:55.352,83
02/25/2017,04:38:55.819,66
02/25/2017,04:38:56.313,67
02/25/2017,04:38:56.816,64
02/25/2017,04:38:57.319,71
02/25/2017,04:38:57.847,67
02/25/2017,04:38:58.343,72
02/25/2017,04:38:58.841,57
02/25/2017,04:38:59.336,47
02/25/2017,04:38:59.816,71
02/25/2017,04:39:00.368,62
02/25/2017,04:39:00.866,68
02/25/2017,04:39:01.311,64
02/25/2017,04:39:01.810,71
02/25/2017,04:39:02.316,71
02/25/2017,04:39:02.827,409
02/25/2017,04:39:03.334,322
02/25/2017,04:39:03.826,337
02/25/2017,04:39:04.323,382
02/25/2017,04:39:04.823,422
02/25/2017,04:39:05.322,404
02/25/2017,04:39:05.820,384
02/25/2017,04:39:06.334,387
02/25/2017,04:39:06.816,421
02/25/2017,04:39:07.350,427
02/25/2017,04:39:07.826,424
02/25/2017,04:39:08.357,405
02/25/2017,04:39:08.866,387
02/25/2017,04:39:09.345,343
02/25/2017,04:39:09.816,368
02/25/2017,04:39:10.358,372
02/25/2017,04:39:10.816,416
02/25/2017,04:39:11.350,387
02/25/2017,04:39:11.811,331
02/25/2017,04:39:12.355,249
02/25/2017,04:39:12.841,158
02/25/2017,04:39:13.342,258
02/25/2017,04:39:13.836,304
02/25/2017,04:39:14.351,238
02/25/2017,04:39:14.824,173
02/25/2017,04:39:15.369,167
02/25/2017,04:39:15.837,157
02/25/2017,04:39:16.347,174
02/25/2017,04:39:16.836,168
02/25/2017,04:39:17.348,168
02/25/2017,04:39:17.850,167
02/25/2017,04:39:18.363,138
02/25/2017,04:39:18.848,117
02/25/2017,04:39:19.352,99
02/25/2017,04:39:19.852,96
02/25/2017,04:39:20.354,99
02/25/2017,04:39:20.878,101
02/25/2017,04:39:21.373,106
02/25/2017,04:39:21.865,119
02/25/2017,04:39:22.374,344
02/25/2017,04:39:22.864,480
02/25/2017,04:39:23.314,401
02/25/2017,04:39:23.859,275
02/25/2017,04:39:24.352,221
02/25/2017,04:39:24.866,188
02/25/2017,04:39:25.343,172
02/25/2017,04:39:25.846,184
02/25/2017,04:39:26.340,222
02/25/2017,04:39:26.825,197
02/25/2017,04:39:27.353,316
02/25/2017,04:39:27.869,463
02/25/2017,04:39:28.324,422
02/25/2017,04:39:28.835,202
02/25/2017,04:39:29.332,194
02/25/2017,04:39:29.838,219
02/25/2017,04:39:30.347,252
02/25/2017,04:39:30.837,286
02/25/2017,04:39:31.352,413
02/25/2017,04:39:31.833,487
02/25/2017,04:39:32.353,421
02/25/2017,04:39:32.851,349
02/25/2017,04:39:33.345,450
02/25/2017,04:39:33.868,482
02/25/2017,04:39:34.353,495
02/25/2017,04:39:34.841,399
02/25/2017,04:39:35.367,480
02/25/2017,04:39:35.862,499
02/25/2017,04:39:36.352,482
02/25/2017,04:39:36.902,263
02/25/2017,04:39:37.385,110
02/25/2017,04:39:37.822,115
02/25/2017,04:39:38.332,112
02/25/2017,04:39:38.824,118
02/25/2017,04:39:39.338,101
02/25/2017,04:39:39.856,140
02/25/2017,04:39:40.355,187
02/25/2017,04:39:40.846,397
02/25/2017,04:39:41.355,408
02/25/2017,04:39:41.834,308
02/25/2017,04:39:42.330,88
02/25/2017,04:39:42.831,58
02/25/2017,04:39:43.330,355
02/25/2017,04:39:43.826,424
02/25/2017,04:39:44.335,363
02/25/2017,04:39:44.837,424
02/25/2017,04:39:45.353,438
02/25/2017,04:39:45.832,450
02/25/2017,04:39:46.351,456
02/25/2017,04:39:46.853,455
02/25/2017,04:39:47.353,461
02/25/2017,04:39:47.874,459
02/25/2017,04:39:48.344,471
02/25/2017,04:39:48.836,481
02/25/2017,04:39:49.347,493
02/25/2017,04:39:49.838,485
02/25/2017,04:39:50.329,476
02/25/2017,04:39:50.825,488
02/25/2017,04:39:51.325,484
02/25/2017,04:39:51.831,481
02/25/2017,04:39:52.333,477
02/25/2017,04:39:52.838,473
02/25/2017,04:39:53.351,483
02/25/2017,04:39:53.859,461
02/25/2017,04:39:54.353,448
02/25/2017,04:39:54.853,441
02/25/2017,04:39:55.325,443
02/25/2017,04:39:55.843,449
02/25/2017,04:39:56.396,452
02/25/2017,04:39:56.823,449
02/25/2017,04:39:57.363,447
02/25/2017,04:39:57.855,444
02/25/2017,04:39:58.363,455
02/25/2017,04:39:58.829,450
02/25/2017,04:39:59.353,482
02/25/2017,04:39:59.851,472
02/25/2017,04:40:00.379,422
02/25/2017,04:40:00.853,273
02/25/2017,04:40:01.361,294
02/25/2017,04:40:01.869,331
02/25/2017,04:40:02.359,331
02/25/2017,04:40:02.825,359
02/25/2017,04:40:03.345,349
02/25/2017,04:40:03.849,360
02/25/2017,04:40:04.355,352
02/25/2017,04:40:04.854,315
02/25/2017,04:40:05.356,327
02/25/2017,04:40:05.865,325
02/25/2017,04:40:06.346,474
02/25/2017,04:40:06.862,452
02/25/2017,04:40:07.326,455
02/25/2017,04:40:07.873,487
02/25/2017,04:40:08.373,468
02/25/2017,04:40:08.864,465
02/25/2017,04:40:09.357,485
02/25/2017,04:40:09.853,471
02/25/2017,04:40:10.365,465
02/25/2017,04:40:10.865,462
02/25/2017,04:40:11.371,483
02/25/2017,04:40:11.865,477
02/25/2017,04:40:12.321,455
02/25/2017,04:40:12.833,451
02/25/2017,04:40:13.333,450
02/25/2017,04:40:13.841,451
02/25/2017,04:40:14.348,450
02/25/2017,04:40:14.874,454
02/25/2017,04:40:15.364,443
02/25/2017,04:40:15.826,444
02/25/2017,04:40:16.325,446
02/25/2017,04:40:16.839,446
02/25/2017,04:40:17.345,447
02/25/2017,04:40:17.851,444
02/25/2017,04:40:18.363,445
02/25/2017,04:40:18.888,443
02/25/2017,04:40:19.346,444
02/25/2017,04:40:19.866,442
02/25/2017,04:40:20.367,443
02/25/2017,04:40:20.868,442
02/25/2017,04:40:21.369,442
02/25/2017,04:40:21.872,442
02/25/2017,04:40:22.330,442
02/25/2017,04:40:22.896,439
02/25/2017,04:40:23.332,446
02/25/2017,04:40:23.841,407
02/25/2017,04:40:24.343,415
02/25/2017,04:40:24.839,415
02/25/2017,04:40:25.345,414
02/25/2017,04:40:25.885,411
02/25/2017,04:40:26.329,404
02/25/2017,04:40:26.856,362
02/25/2017,04:40:27.332,383
02/25/2017,04:40:27.843,406
02/25/2017,04:40:28.345,392
02/25/2017,04:40:28.841,401
02/25/2017,04:40:29.333,224
02/25/2017,04:40:29.841,294
02/25/2017,04:40:30.357,310
02/25/2017,04:40:30.851,309
02/25/2017,04:40:31.368,309
02/25/2017,04:40:31.855,308
02/25/2017,04:40:32.365,309
02/25/2017,04:40:32.865,310
02/25/2017,04:40:33.361,307
02/25/2017,04:40:33.879,306
02/25/2017,04:40:34.362,305
02/25/2017,04:40:34.872,313
02/25/2017,04:40:35.358,315
02/25/2017,04:40:35.846,314
02/25/2017,04:40:36.362,312
02/25/2017,04:40:36.867,313
02/25/2017,04:40:37.368,315
02/25/2017,04:40:37.874,313
02/25/2017,04:40:38.350,307
02/25/2017,04:40:38.840,304
02/25/2017,04:40:39.368,315
02/25/2017,04:40:39.855,325
02/25/2017,04:40:40.366,326
02/25/2017,04:40:40.872,317
02/25/2017,04:40:41.375,313
02/25/2017,04:40:41.889,314
02/25/2017,04:40:42.361,314
02/25/2017,04:40:42.878,309
02/25/2017,04:40:43.373,279
02/25/2017,04:40:43.833,254
02/25/2017,04:40:44.336,227
02/25/2017,04:40:44.833,227
02/25/2017,04:40:45.396,233
02/25/2017,04:40:45.877,241
02/25/2017,04:40:46.331,252
02/25/2017,04:40:46.840,253
02/25/2017,04:40:47.365,254
02/25/2017,04:40:47.895,500
02/25/2017,04:40:48.364,491
02/25/2017,04:40:48.833,492
02/25/2017,04:40:49.338,497
02/25/2017,04:40:49.875,510
02/25/2017,04:40:50.359,501
02/25/2017,04:40:50.840,493
02/25/2017,04:40:51.370,498
02/25/2017,04:40:51.857,500
02/25/2017,04:40:52.360,507
02/25/2017,04:40:52.863,509
02/25/2017,04:40:53.369,508
02/25/2017,04:40:53.872,505
02/25/2017,04:40:54.328,506
02/25/2017,04:40:54.831,508
02/25/2017,04:40:55.369,512
02/25/2017,04:40:55.843,510
02/25/2017,04:40:56.374,509
02/25/2017,04:40:56.859,511
02/25/2017,04:40:57.359,513
02/25/2017,04:40:57.849,514
02/25/2017,04:40:58.348,515
02/25/2017,04:40:58.843,515
02/25/2017,04:40:59.334,510
02/25/2017,04:40:59.874,512
02/25/2017,04:41:00.358,493
02/25/2017,04:41:00.837,466
02/25/2017,04:41:01.382,419
02/25/2017,04:41:01.885,276
02/25/2017,04:41:02.332,307
02/25/2017,04:41:02.840,313
02/25/2017,04:41:03.350,315
02/25/2017,04:41:03.866,315
02/25/2017,04:41:04.342,315
02/25/2017,04:41:04.860,315
02/25/2017,04:41:05.354,315
02/25/2017,04:41:05.854,316
02/25/2017,04:41:06.356,317
02/25/2017,04:41:06.853,317
02/25/2017,04:41:07.363,317
02/25/2017,04:41:07.847,317
02/25/2017,04:41:08.369,317
02/25/2017,04:41:08.856,316
02/25/2017,04:41:09.385,316
02/25/2017,04:41:09.861,311
02/25/2017,04:41:10.355,311
02/25/2017,04:41:10.852,315
02/25/2017,04:41:11.353,324
02/25/2017,04:41:11.889,318
02/25/2017,04:41:12.373,304
02/25/2017,04:41:12.861,300
02/25/2017,04:41:13.354,293
02/25/2017,04:41:13.845,281
02/25/2017,04:41:14.335,285
02/25/2017,04:41:14.839,273
02/25/2017,04:41:15.332,250
02/25/2017,04:41:15.851,262
02/25/2017,04:41:16.354,282
02/25/2017,04:41:16.884,316
02/25/2017,04:41:17.401,325
02/25/2017,04:41:17.862,325
02/25/2017,04:41:18.381,336
02/25/2017,04:41:18.875,351
02/25/2017,04:41:19.380,350
02/25/2017,04:41:19.869,350
02/25/2017,04:41:20.373,350
02/25/2017,04:41:20.876,361
02/25/2017,04:41:21.378,348
02/25/2017,04:41:21.886,347
02/25/2017,04:41:22.369,345
02/25/2017,04:41:22.839,338
02/25/2017,04:41:23.337,339
02/25/2017,04:41:23.833,338
02/25/2017,04:41:24.365,348
02/25/2017,04:41:24.862,352
02/25/2017,04:41:25.386,355
02/25/2017,04:41:25.867,371
02/25/2017,04:41:26.388,368
02/25/2017,04:41:26.892,369
02/25/2017,04:41:27.392,365
02/25/2017,04:41:27.835,365
02/25/2017,04:41:28.357,365
02/25/2017,04:41:28.857,363
02/25/2017,04:41:29.357,374
02/25/2017,04:41:29.854,379
02/25/2017,04:41:30.342,380
02/25/2017,04:41:30.837,377
02/25/2017,04:41:31.351,376
02/25/2017,04:41:31.857,379
02/25/2017,04:41:32.343,376
02/25/2017,04:41:32.868,382
02/25/2017,04:41:33.365,403
02/25/2017,04:41:33.869,404
02/25/2017,04:41:34.388,391
02/25/2017,04:41:34.875,387
02/25/2017,04:41:35.396,376
02/25/2017,04:41:35.880,380
02/25/2017,04:41:36.381,385
02/25/2017,04:41:36.865,386
02/25/2017,04:41:37.409,389
02/25/2017,04:41:37.851,389
02/25/2017,04:41:38.375,390
02/25/2017,04:41:38.859,392
02/25/2017,04:41:39.353,387
02/25/2017,04:41:39.847,384
02/25/2017,04:41:40.384,382
02/25/2017,04:41:40.875,377
02/25/2017,04:41:41.374,314
02/25/2017,04:41:41.867,22
02/25/2017,04:41:42.388,1
02/25/2017,04:41:42.842,7
02/25/2017,04:41:43.385,84
02/25/2017,04:41:43.894,329
02/25/2017,04:41:44.372,380
02/25/2017,04:41:44.866,378
02/25/2017,04:41:45.367,541
02/25/2017,04:41:45.841,554
02/25/2017,04:41:46.367,535
02/25/2017,04:41:46.846,525
02/25/2017,04:41:47.356,548
02/25/2017,04:41:47.837,546
02/25/2017,04:41:48.384,543
02/25/2017,04:41:48.845,537
02/25/2017,04:41:49.383,259
02/25/2017,04:41:49.895,275
02/25/2017,04:41:50.404,276
02/25/2017,04:41:50.885,288
02/25/2017,04:41:51.382,344
02/25/2017,04:41:51.887,356
02/25/2017,04:41:52.382,346
02/25/2017,04:41:52.878,328
02/25/2017,04:41:53.372,323
02/25/2017,04:41:53.865,395
02/25/2017,04:41:54.388,536
02/25/2017,04:41:54.874,501
02/25/2017,04:41:55.383,539
02/25/2017,04:41:55.884,566
02/25/2017,04:41:56.381,397
02/25/2017,04:41:56.887,138
02/25/2017,04:41:57.340,342
02/25/2017,04:41:57.856,282
02/25/2017,04:41:58.351,253
02/25/2017,04:41:58.865,252
02/25/2017,04:41:59.341,428
02/25/2017,04:41:59.886,562
02/25/2017,04:42:00.393,370
02/25/2017,04:42:00.866,266
02/25/2017,04:42:01.366,234
02/25/2017,04:42:01.874,234
02/25/2017,04:42:02.366,229
02/25/2017,04:42:02.875,229
02/25/2017,04:42:03.349,229
02/25/2017,04:42:03.852,216
02/25/2017,04:42:04.347,210
02/25/2017,04:42:04.858,209
02/25/2017,04:42:05.360,103
02/25/2017,04:42:05.877,302
02/25/2017,04:42:06.362,332
02/25/2017,04:42:06.873,352
02/25/2017,04:42:07.351,364
02/25/2017,04:42:07.885,366
02/25/2017,04:42:08.371,375
02/25/2017,04:42:08.873,406
02/25/2017,04:42:09.371,422
02/25/2017,04:42:09.878,394
02/25/2017,04:42:10.374,396
02/25/2017,04:42:10.901,393
02/25/2017,04:42:11.379,390
02/25/2017,04:42:11.861,389
02/25/2017,04:42:12.349,399
02/25/2017,04:42:12.849,394
02/25/2017,04:42:13.360,378
02/25/2017,04:42:13.852,289
02/25/2017,04:42:14.375,315
02/25/2017,04:42:14.851,319
02/25/2017,04:42:15.404,297
02/25/2017,04:42:15.881,280
02/25/2017,04:42:16.398,299
02/25/2017,04:42:16.876,527
02/25/2017,04:42:17.378,508
02/25/2017,04:42:17.871,579
02/25/2017,04:42:18.384,490
02/25/2017,04:42:18.894,394
02/25/2017,04:42:19.402,349
02/25/2017,04:42:19.900,431
02/25/2017,04:42:20.379,409
02/25/2017,04:42:20.886,410
02/25/2017,04:42:21.388,411
02/25/2017,04:42:21.888,410
02/25/2017,04:42:22.352,407
02/25/2017,04:42:22.862,404
02/25/2017,04:42:23.387,401
02/25/2017,04:42:23.870,398
02/25/2017,04:42:24.402,393
02/25/2017,04:42:24.870,397
02/25/2017,04:42:25.366,393
02/25/2017,04:42:25.857,393
02/25/2017,04:42:26.364,389
02/25/2017,04:42:26.880,391
02/25/2017,04:42:27.398,388
02/25/2017,04:42:27.888,396
02/25/2017,04:42:28.383,586
02/25/2017,04:42:28.865,501
02/25/2017,04:42:29.380,432
02/25/2017,04:42:29.873,426
02/25/2017,04:42:30.380,427
02/25/2017,04:42:30.890,435
02/25/2017,04:42:31.358,414
02/25/2017,04:42:31.868,387
02/25/2017,04:42:32.360,424
02/25/2017,04:42:32.846,418
02/25/2017,04:42:33.354,484
02/25/2017,04:42:33.853,465
02/25/2017,04:42:34.355,400
02/25/2017,04:42:34.861,416
02/25/2017,04:42:35.353,428
02/25/2017,04:42:35.852,437
02/25/2017,04:42:36.365,438
02/25/2017,04:42:36.862,427
02/25/2017,04:42:37.364,411
02/25/2017,04:42:37.854,398
02/25/2017,04:42:38.357,392
02/25/2017,04:42:38.894,389
02/25/2017,04:42:39.394,415
02/25/2017,04:42:39.896,401
02/25/2017,04:42:40.381,392
02/25/2017,04:42:40.887,385
02/25/2017,04:42:41.384,345
02/25/2017,04:42:41.852,316
02/25/2017,04:42:42.353,301
02/25/2017,04:42:42.882,297
02/25/2017,04:42:43.364,293
02/25/2017,04:42:43.881,293
02/25/2017,04:42:44.362,457
02/25/2017,04:42:44.860,449
02/25/2017,04:42:45.388,442
02/25/2017,04:42:45.849,393
02/25/2017,04:42:46.360,374
02/25/2017,04:42:46.852,308
02/25/2017,04:42:47.391,295
02/25/2017,04:42:47.892,273
02/25/2017,04:42:48.388,262
02/25/2017,04:42:48.893,252
02/25/2017,04:42:49.407,262
02/25/2017,04:42:49.872,275
02/25/2017,04:42:50.366,259
02/25/2017,04:42:50.871,298
02/25/2017,04:42:51.370,263
02/25/2017,04:42:51.904,266
02/25/2017,04:42:52.385,262
02/25/2017,04:42:52.883,272
02/25/2017,04:42:53.369,270
02/25/2017,04:42:53.871,266
02/25/2017,04:42:54.394,244
02/25/2017,04:42:54.891,229
02/25/2017,04:42:55.392,224
02/25/2017,04:42:55.897,225
02/25/2017,04:42:56.523,223
02/25/2017,04:42:56.893,216
02/25/2017,04:42:57.395,402
02/25/2017,04:42:57.894,404
02/25/2017,04:42:58.374,427
02/25/2017,04:42:58.885,291
02/25/2017,04:42:59.383,313
02/25/2017,04:42:59.891,334
02/25/2017,04:43:00.417,341
02/25/2017,04:43:00.898,347
02/25/2017,04:43:01.400,359
02/25/2017,04:43:01.899,353
02/25/2017,04:43:02.401,338
02/25/2017,04:43:02.894,322
02/25/2017,04:43:03.393,318
02/25/2017,04:43:03.867,314
02/25/2017,04:43:04.383,313
02/25/2017,04:43:04.857,318
02/25/2017,04:43:05.358,287
02/25/2017,04:43:05.909,293
02/25/2017,04:43:06.403,295
02/25/2017,04:43:06.897,306
02/25/2017,04:43:07.393,314
02/25/2017,04:43:07.902,323
02/25/2017,04:43:08.416,323
02/25/2017,04:43:08.919,325
02/25/2017,04:43:09.399,325
02/25/2017,04:43:09.886,327
02/25/2017,04:43:10.404,324
02/25/2017,04:43:10.856,322
02/25/2017,04:43:11.405,315
02/25/2017,04:43:11.862,315
02/25/2017,04:43:12.384,325
02/25/2017,04:43:12.859,325
02/25/2017,04:43:13.355,323
02/25/2017,04:43:13.869,324
02/25/2017,04:43:14.389,316
02/25/2017,04:43:14.892,315
02/25/2017,04:43:15.396,303
02/25/2017,04:43:15.894,299
02/25/2017,04:43:16.405,300
02/25/2017,04:43:16.919,299
02/25/2017,04:43:17.376,308
02/25/2017,04:43:17.864,304
02/25/2017,04:43:18.377,299
02/25/2017,04:43:18.857,307
02/25/2017,04:43:19.375,311
02/25/2017,04:43:19.889,308
02/25/2017,04:43:20.394,307
02/25/2017,04:43:20.914,306
02/25/2017,04:43:21.390,294
02/25/2017,04:43:21.901,296
02/25/2017,04:43:22.361,296
02/25/2017,04:43:22.861,302
02/25/2017,04:43:23.365,308
02/25/2017,04:43:23.885,314
02/25/2017,04:43:24.377,301
02/25/2017,04:43:24.913,300
02/25/2017,04:43:25.381,298
02/25/2017,04:43:25.884,298
02/25/2017,04:43:26.387,301
02/25/2017,04:43:26.881,302
02/25/2017,04:43:27.380,302
02/25/2017,04:43:27.871,298
02/25/2017,04:43:28.374,291
02/25/2017,04:43:28.895,286
02/25/2017,04:43:29.390,283
02/25/2017,04:43:29.888,280
02/25/2017,04:43:30.372,282
02/25/2017,04:43:30.895,283
02/25/2017,04:43:31.396,282
02/25/2017,04:43:31.883,273
02/25/2017,04:43:32.390,267
02/25/2017,04:43:32.893,265
02/25/2017,04:43:33.400,255
02/25/2017,04:43:33.876,266
02/25/2017,04:43:34.384,278
02/25/2017,04:43:34.889,285
02/25/2017,04:43:35.393,284
02/25/2017,04:43:35.889,275
02/25/2017,04:43:36.388,270
02/25/2017,04:43:36.914,273
02/25/2017,04:43:37.423,178
02/25/2017,04:43:37.909,153
02/25/2017,04:43:38.392,221
02/25/2017,04:43:38.922,220
02/25/2017,04:43:39.402,211
02/25/2017,04:43:39.902,229
02/25/2017,04:43:40.403,260
02/25/2017,04:43:40.925,279
02/25/2017,04:43:41.424,258
02/25/2017,04:43:41.884,256
02/25/2017,04:43:42.409,269
02/25/2017,04:43:42.906,287
02/25/2017,04:43:43.384,280
02/25/2017,04:43:43.885,276
02/25/2017,04:43:44.378,268
02/25/2017,04:43:44.889,256
02/25/2017,04:43:45.423,257
02/25/2017,04:43:45.901,260
02/25/2017,04:43:46.396,270
02/25/2017,04:43:46.896,316
02/25/2017,04:43:47.404,308
02/25/2017,04:43:47.900,300
02/25/2017,04:43:48.408,301
02/25/2017,04:43:48.884,299
02/25/2017,04:43:49.385,294
02/25/2017,04:43:49.871,294
02/25/2017,04:43:50.376,284
02/25/2017,04:43:50.891,283
02/25/2017,04:43:51.365,304
02/25/2017,04:43:51.915,328
02/25/2017,04:43:52.415,320
02/25/2017,04:43:52.862,317
02/25/2017,04:43:53.401,313
02/25/2017,04:43:53.864,292
02/25/2017,04:43:54.393,293
02/25/2017,04:43:54.905,310
02/25/2017,04:43:55.412,322
02/25/2017,04:43:55.913,322
02/25/2017,04:43:56.372,327
02/25/2017,04:43:56.874,328
02/25/2017,04:43:57.404,328
02/25/2017,04:43:57.887,328
02/25/2017,04:43:58.390,329
02/25/2017,04:43:58.894,329
02/25/2017,04:43:59.400,325
02/25/2017,04:43:59.997,325
02/25/2017,04:44:00.426,324
02/25/2017,04:44:00.864,321
02/25/2017,04:44:01.400,316
02/25/2017,04:44:01.886,314
02/25/2017,04:44:02.386,308
02/25/2017,04:44:02.878,304
02/25/2017,04:44:03.403,308
02/25/2017,04:44:03.878,310
02/25/2017,04:44:04.388,283
02/25/2017,04:44:04.890,278
02/25/2017,04:44:05.394,280
02/25/2017,04:44:05.872,272
02/25/2017,04:44:06.410,292
02/25/2017,04:44:06.879,324
02/25/2017,04:44:07.409,323
02/25/2017,04:44:07.916,319
02/25/2017,04:44:08.367,314
02/25/2017,04:44:08.908,309
02/25/2017,04:44:09.388,304
02/25/2017,04:44:09.885,299
02/25/2017,04:44:10.391,302
02/25/2017,04:44:10.872,302
02/25/2017,04:44:11.390,298
